IMSI,MSISDN,IMEI,IP_Address,Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
2345450855488,447598069043,877824848788899,215.4.79.97,260311105239+0000,234,20,23420,87576969,48732708,93425844,234-20-***,234-20-8388-89,4G,Tablet
2349095940521,447889902077,769435773088153,141.81.167.44,260306192923+0100,234,10,23410,12682919,31849777,87834043,234-10-***,234-10-7481-14,3G,Tablet
2065297925384,324527913253,433643592588840,97.49.152.230,260301041653+0100,206,5,20605,50779352,20600314,66698497,206-05-***,206-05-7346-69,4G,Smartphone
2061154448502,324761016810,764051891377973,195.229.204.122,260313103747+0200,206,10,20610,11984344,93192710,95115997,206-10-***,206-10-3905-27,3G,Smartphone
2347372040324,447344012178,559603606343614,104.176.153.252,260307192754+0000,234,38,23438,55246974,58942485,14380619,234-38-***,234-38-5973-91,4G,Smartphone
2408686677564,467698363320,863173194816853,45.105.235.38,260222120915+0100,240,1,24001,21461136,88159793,87667139,240-01-***,240-01-5116-40,3G,Smartphone
2408702739246,467683146425,138673518823243,61.0.94.236,260305221304+0200,240,1,24001,93782883,65151310,86673679,240-01-***,240-01-2101-48,4G,Smartphone
3107249292133,130540618694,642505940569274,181.160.223.12,260222042634-0700,310,480,310480,59783420,13622501,59178597,310-480-***,310-480-9038-37,3G,Smartphone
3109134381258,120225621974,737971156044042,71.109.156.64,260225150250-0700,310,260,310260,45748608,24570116,48738175,310-260-***,310-260-7264-20,4G,IoT Device
2066046430072,324776605313,927756547837476,119.29.252.130,260223001623+0200,206,10,20610,60980676,90968817,40099789,206-10-***,206-10-7147-29,4G,Smartphone
3104278412876,120228261249,922137838779994,44.184.87.197,260310160011-0800,310,480,310480,98412110,77781378,19832625,310-480-***,310-480-4038-49,5G,Smartphone
2346104086732,447586848106,314367454716569,215.92.173.145,260315070924+0000,234,30,23430,36069268,94413342,81868928,234-30-***,234-30-2995-32,4G,Tablet
3101528078647,151201696202,990410663362706,38.70.174.207,260316060659-0700,310,120,310120,59818238,42764445,85135930,310-120-***,310-120-3987-13,4G,Tablet
2402354351290,467358963859,588399452405004,44.204.19.140,260227235846+0100,240,24,24024,52415011,21764868,12942596,240-24-***,240-24-9848-85,4G,Tablet
3100959243981,141588322570,326237591168660,119.137.45.20,260304033815-0800,310,480,310480,31569825,82338355,91773328,310-480-***,310-480-1207-57,5G,IoT Device
2066917815483,324811538336,621598184493474,91.229.54.148,260310103115+0100,206,10,20610,40696786,17039239,41243240,206-10-***,206-10-9288-87,4G,Tablet
2345661155681,447709640578,762217136601782,207.163.210.65,260225053643+0000,234,30,23430,93584161,61118270,22875430,234-30-***,234-30-8629-80,5G,Tablet
2340279727301,447896994652,241863627456589,61.75.157.132,260226052729+0100,234,15,23415,83295509,81886899,45756185,234-15-***,234-15-1279-67,4G,IoT Device
2060684145795,324773815679,899432297281561,145.66.172.219,260314113132+0200,206,10,20610,35247526,97095879,12863700,206-10-***,206-10-5969-38,5G,IoT Device
2061694973976,324976596471,815673101753409,67.209.85.118,260226225046+0100,206,5,20605,68017647,24457499,95041007,206-05-***,206-05-8881-61,3G,IoT Device
3103440602109,120262696967,318182717833226,93.203.80.91,260301071721-0700,310,120,310120,37913923,76052531,36769760,310-120-***,310-120-2426-72,4G,Tablet
2408120067897,467267156914,729057460129839,109.127.73.142,260306152552+0200,240,4,24004,44297542,57884766,49281958,240-04-***,240-04-5990-34,4G,IoT Device
2401500665285,467200455786,816678465922220,42.8.209.11,260227113256+0200,240,7,24007,12474356,61655909,56501383,240-07-***,240-07-7334-13,4G,IoT Device
3100180342068,151221704668,734317360817962,138.224.57.18,260316134341-0800,310,410,310410,26693713,20813958,68217815,310-410-***,310-410-2889-48,4G,Smartphone
3105836599801,151265813662,324264842086102,5.214.110.40,260310053006-0500,310,260,310260,23485466,41891685,12807175,310-260-***,310-260-4853-15,4G,Tablet
2344783488146,447382474079,506005543444175,223.167.162.217,260223113057+0000,234,33,23433,60549256,67612115,61742505,234-33-***,234-33-7241-40,5G,IoT Device
2409295019761,467032165808,716784952670511,119.147.105.49,260318180215+0200,240,4,24004,93214292,40115288,80352132,240-04-***,240-04-2434-38,3G,Smartphone
2061672919304,324601859052,741733863118765,126.219.49.72,260317235311+0100,206,1,20601,65181235,75938475,34922144,206-01-***,206-01-5433-53,5G,IoT Device
2060384101959,324922249244,453875790661592,117.60.154.172,260314231811+0200,206,1,20601,27174351,28022373,17070670,206-01-***,206-01-3565-75,4G,Tablet
3103825591432,120217245605,203443208208086,114.98.46.13,260305215448-0800,310,410,310410,25282689,70650671,78896670,310-410-***,310-410-9853-59,3G,IoT Device
2404732420570,467265959257,134541877279290,221.94.99.19,260320070928+0200,240,2,24002,45135816,67775715,87321236,240-02-***,240-02-4272-53,3G,IoT Device
2407026167167,467270224102,660791492108308,94.31.44.52,260322065913+0100,240,24,24024,37715962,35051110,12508912,240-24-***,240-24-3349-20,5G,Smartphone
2404153118923,467073139729,826069838728771,14.207.168.85,260314212126+0200,240,5,24005,38236767,15481675,50620877,240-05-***,240-05-3000-83,3G,IoT Device
2069007796427,324809785253,887828319138541,19.34.207.58,260308193943+0100,206,20,20620,40304275,26446973,71814219,206-20-***,206-20-7539-74,3G,IoT Device
2345442334402,447588551088,913787952171087,112.50.226.115,260306110044+0100,234,33,23433,46701083,81864296,53634616,234-33-***,234-33-6490-99,3G,IoT Device
2060872547775,324688176835,354847292478110,45.243.209.125,260313161946+0100,206,10,20610,99071227,25888382,67327320,206-10-***,206-10-8100-46,5G,Tablet
2063168151649,324590704451,904346076492306,37.206.131.37,260224204825+0100,206,20,20620,67145825,18751109,92782739,206-20-***,206-20-5185-46,4G,IoT Device
2405246719306,467373908753,556584428983243,138.90.250.64,260221084326+0100,240,24,24024,54214182,99506808,90861790,240-24-***,240-24-5451-76,4G,Smartphone
2346954323246,447835516978,793225563777204,208.199.254.195,260313233801+0000,234,15,23415,40868255,85517285,76801269,234-15-***,234-15-4125-38,3G,IoT Device
2409656455392,467940347696,502363635440668,20.111.155.106,260322041638+0200,240,4,24004,89730659,89404040,50242392,240-04-***,240-04-8624-24,5G,Tablet
2069308011872,324539830200,574953796572386,55.180.248.3,260319024039+0200,206,5,20605,99526336,26520950,64760147,206-05-***,206-05-3646-75,3G,Tablet
2406406958051,467940477350,416156861884974,128.22.87.138,260311163329+0100,240,16,24016,18583358,62052210,40025482,240-16-***,240-16-2144-84,3G,Smartphone
2066602352179,324611828913,136712295102719,85.78.85.138,260318164347+0100,206,10,20610,12367860,57194179,96040977,206-10-***,206-10-6810-62,3G,Smartphone
2405623309479,467668854346,467507265829546,49.68.58.171,260308193101+0200,240,24,24024,37623290,74001609,37885429,240-24-***,240-24-7875-95,3G,IoT Device
2064716623425,324601281940,105229631129520,141.65.227.23,260313195114+0100,206,1,20601,75511963,99091491,77469209,206-01-***,206-01-1685-38,5G,Smartphone
2406637070437,467275143535,571807324622284,85.124.5.128,260316122333+0200,240,7,24007,71498342,64296700,61943118,240-07-***,240-07-2601-48,4G,Tablet
2401261935815,467041859400,517183318965608,87.75.158.228,260314230007+0100,240,24,24024,43557122,61892950,85588791,240-24-***,240-24-6027-83,3G,IoT Device
2349775561234,447301522904,134031521507629,87.101.215.55,260319123554+0100,234,38,23438,46281249,32906007,13119934,234-38-***,234-38-5458-86,4G,Tablet
2409434220824,467098577873,487637231372307,87.115.163.102,260306201830+0100,240,2,24002,40319168,52329887,76172432,240-02-***,240-02-8520-27,3G,Smartphone
2404978953525,467953559951,522683194143604,2.68.157.50,260226032649+0100,240,16,24016,42199924,83498096,76179465,240-16-***,240-16-2125-74,4G,Tablet
2068606414425,324596933757,870374690155088,180.109.210.0,260309170001+0200,206,5,20605,10134114,67448939,37122582,206-05-***,206-05-1037-79,5G,Tablet
2345296537047,447780985683,519889740518344,113.209.33.218,260322074520+0100,234,20,23420,14048126,34462144,71442553,234-20-***,234-20-5449-54,3G,IoT Device
2344295033693,447783402110,460811795498046,182.182.161.216,260312083343+0100,234,20,23420,13530811,62964841,58249526,234-20-***,234-20-9034-96,3G,Smartphone
2066349166055,324873904554,357779516233193,186.65.61.85,260315113221+0200,206,5,20605,19908131,30874651,19987024,206-05-***,206-05-1337-89,4G,Tablet
2407380077898,467096870666,783623678433165,123.98.40.170,260303111224+0100,240,2,24002,14359240,90182853,82870562,240-02-***,240-02-1666-37,5G,Tablet
2069014054393,324769898473,791561894395372,86.24.49.61,260301044756+0100,206,1,20601,59327697,79423194,11703401,206-01-***,206-01-3947-72,3G,Tablet
2406200323020,467092686017,407513038555550,9.246.158.43,260306105924+0200,240,5,24005,56387341,22771828,94013254,240-05-***,240-05-7041-76,4G,IoT Device
2406244367704,467010800264,929362521359748,12.173.29.99,260306234620+0200,240,16,24016,89542843,58200659,64302599,240-16-***,240-16-2502-48,3G,Tablet
2343177910537,447456563373,445401813488919,36.51.62.23,260306104043+0000,234,20,23420,18123654,13384941,14158041,234-20-***,234-20-3458-72,4G,IoT Device
2407760662595,467687441128,516935518421727,210.203.59.185,260226125208+0100,240,7,24007,44024388,94732063,29939106,240-07-***,240-07-3899-12,3G,Smartphone
2409136716168,467398991263,812843232794145,217.58.89.88,260223065837+0200,240,1,24001,96614581,56192261,10427861,240-01-***,240-01-5706-70,5G,IoT Device
3107038242985,130570497344,510471176346474,74.139.135.154,260321151156-0600,310,260,310260,86406533,68187641,55399463,310-260-***,310-260-4206-15,5G,IoT Device
2402218159588,467023688660,782116368232351,159.195.217.152,260301035559+0100,240,2,24002,19596940,43071149,98126574,240-02-***,240-02-2361-11,3G,Tablet
2344570317681,447313247073,176033658141423,102.23.60.30,260225093646+0000,234,15,23415,68913288,58062830,68818404,234-15-***,234-15-6286-43,5G,IoT Device
2347330165487,447757815916,624777865517286,194.135.50.46,260301162011+0100,234,38,23438,43628663,30692505,20273058,234-38-***,234-38-5487-57,5G,Smartphone
2067222945319,324851644180,547485864008538,33.95.247.72,260307022757+0200,206,1,20601,11819267,99221150,99000618,206-01-***,206-01-2863-71,3G,Tablet
2341990979896,447591311870,990589078781574,78.222.118.135,260301150847+0000,234,10,23410,88457076,26158157,66676320,234-10-***,234-10-8638-88,4G,IoT Device
3109866788516,161720385285,728282949401541,13.95.192.242,260317222459-0500,310,480,310480,99453184,59351905,12432582,310-480-***,310-480-6251-65,4G,Smartphone
3101167873480,161751496675,714749851695402,52.226.52.74,260305054020-0700,310,120,310120,35771856,22597623,36951178,310-120-***,310-120-2731-79,5G,IoT Device
2346995713957,447301684512,325966714023878,156.127.20.77,260307111652+0000,234,38,23438,92431165,35380566,15937860,234-38-***,234-38-7307-81,3G,IoT Device
2060962629225,324953762109,837879575327272,147.157.157.58,260306150110+0100,206,10,20610,15392655,68047890,63271125,206-10-***,206-10-8625-60,3G,Tablet
3103037537450,161783068294,792985091704967,123.223.186.218,260226005418-0700,310,410,310410,29993710,88360878,50072529,310-410-***,310-410-1244-56,5G,Tablet
2069800472028,324982397970,853651437701524,35.7.70.3,260304010126+0200,206,1,20601,33204762,45901425,48070019,206-01-***,206-01-2151-64,3G,Tablet
2062103674009,324654270983,244768218180343,42.165.177.73,260225080328+0100,206,1,20601,13937382,71327594,24044274,206-01-***,206-01-3069-89,5G,Smartphone
2348275986858,447397488467,446651298223286,108.144.94.185,260311104005+0000,234,10,23410,44087008,32157025,54922061,234-10-***,234-10-6415-49,4G,Smartphone
2407426588406,467612450116,997143550124181,106.116.172.122,260226082947+0200,240,16,24016,23586838,64954270,17083925,240-16-***,240-16-5565-69,3G,IoT Device
3109262168472,120220631410,893876452443295,84.67.153.7,260225172128-0800,310,260,310260,49875852,10567179,99175645,310-260-***,310-260-2658-12,5G,Tablet
2346172472731,447889706044,622513342037445,27.212.90.173,260310025445+0100,234,33,23433,73824507,19838192,87412084,234-33-***,234-33-7399-46,3G,IoT Device
2401421140781,467266492907,176913853839427,2.35.133.137,260226100531+0200,240,24,24024,25371800,39555534,45567543,240-24-***,240-24-4276-46,5G,Smartphone
2069222571640,324548952414,398088384564663,192.210.239.214,260312202710+0200,206,20,20620,91002703,74570661,20670103,206-20-***,206-20-1929-63,5G,Tablet
2405759979497,467367564667,606176166749134,5.76.255.249,260304014511+0100,240,4,24004,78505798,23849845,62747671,240-04-***,240-04-1731-59,3G,Smartphone
2341645324421,447561004983,523307059005819,65.152.95.229,260308212838+0000,234,15,23415,85235499,35756628,66702752,234-15-***,234-15-3720-48,3G,Smartphone
2349183765397,447800578341,122852748075095,20.166.252.26,260305003221+0000,234,20,23420,17907470,98298454,38409148,234-20-***,234-20-7558-84,3G,Tablet
2340294220859,447503121559,578869869959241,212.254.99.111,260321073945+0100,234,20,23420,91549020,68978535,24926380,234-20-***,234-20-2839-36,4G,Tablet
3101811703280,130525383614,459053139179216,186.153.217.220,260221002046-0800,310,410,310410,55356359,19832582,51815514,310-410-***,310-410-6286-37,4G,Smartphone
2402611737021,467338450355,941634239967313,50.140.135.74,260312071612+0100,240,2,24002,99146035,24396170,30376610,240-02-***,240-02-5821-62,5G,Tablet
2406662913621,467339440601,491166856120584,180.180.232.103,260321232213+0100,240,2,24002,89989341,84878450,47766546,240-02-***,240-02-4025-49,3G,Tablet
2340074813353,447436941751,772985210075658,190.37.186.128,260316205657+0100,234,20,23420,29053183,55111251,54012389,234-20-***,234-20-4602-89,3G,Tablet
2341235879050,447730907294,809799655636667,94.167.160.229,260303010626+0000,234,33,23433,36008159,23129577,38684085,234-33-***,234-33-7976-81,5G,Tablet
3107547011214,130559393942,697183032828815,71.122.229.231,260319212248-0600,310,480,310480,65925081,59385540,93875519,310-480-***,310-480-5047-36,5G,IoT Device
3107447706481,130535782992,459888464235068,46.26.116.242,260302030425-0500,310,410,310410,79395987,51912488,38894174,310-410-***,310-410-1880-32,5G,IoT Device
2066382391929,324778745456,119940333186865,67.133.171.207,260306062117+0100,206,20,20620,88181455,34558283,73728847,206-20-***,206-20-1434-60,5G,Smartphone
2344548277195,447811994136,499292524772911,97.198.243.91,260311030723+0000,234,38,23438,82797090,77440827,48031427,234-38-***,234-38-3893-87,5G,Tablet
2340823196172,447588284427,257370218045591,182.67.77.135,260316074642+0000,234,38,23438,33589674,82841153,91584154,234-38-***,234-38-2904-42,4G,IoT Device
2344475636518,447470470237,265256872506821,7.144.76.83,260221132922+0000,234,15,23415,28428168,10991502,39393049,234-15-***,234-15-2789-91,5G,Tablet
2341962452405,447589723591,862763289885522,202.201.241.228,260313044424+0000,234,15,23415,90567003,30919182,92059307,234-15-***,234-15-8283-89,5G,Tablet
3108458554220,141548729129,776415089673353,35.150.72.186,260226171530-0800,310,120,310120,71196456,13838750,94808891,310-120-***,310-120-3982-56,5G,IoT Device
3101719557632,161751662156,952694027486374,41.119.242.62,260320032010-0600,310,260,310260,75952016,16832501,41778192,310-260-***,310-260-4376-16,3G,IoT Device
2400268717584,467053188658,537236682288761,28.91.8.218,260314084454+0100,240,16,24016,69876930,31057198,72027484,240-16-***,240-16-7441-41,5G,Tablet
2340588287035,447371994974,554589290097064,54.124.153.211,260304014134+0100,234,10,23410,98715573,44614243,16758817,234-10-***,234-10-1171-41,4G,Smartphone
3101155524027,161720158113,140369838395311,18.205.155.166,260302030433-0500,310,260,310260,68198190,95581670,93283340,310-260-***,310-260-6248-39,4G,Tablet
2345089607137,447767080606,171134205064051,221.76.172.221,260227083317+0000,234,20,23420,21825823,82530469,40750921,234-20-***,234-20-3087-28,3G,Tablet
2064079043893,324731732461,570986425224113,59.32.17.18,260316235428+0200,206,1,20601,44965025,20592785,49397784,206-01-***,206-01-2593-94,4G,IoT Device
2405835273839,467688560694,536265466847093,37.130.77.52,260314175101+0100,240,16,24016,20821097,93149118,60305381,240-16-***,240-16-9997-82,3G,Tablet
3109449493078,141557844902,413883690771465,53.119.119.206,260225044029-0800,310,410,310410,14243649,97724724,30069701,310-410-***,310-410-2699-33,5G,Smartphone
3106910818981,130578011047,104386428444453,203.224.50.158,260222205128-0500,310,120,310120,28004567,56857284,64484376,310-120-***,310-120-2249-74,3G,Tablet
3101109452658,130516551462,114695230088887,49.126.56.83,260223125613-0600,310,120,310120,96188311,66553211,50047301,310-120-***,310-120-2053-82,5G,Tablet
2402855693149,467254881073,292097447619903,2.140.54.154,260305074216+0200,240,5,24005,70067979,73299817,70573386,240-05-***,240-05-8501-66,3G,Smartphone
