IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
24008XXXXXXXX,4670XXXXXXXX,16886419XXXXXXX,44.58.XXX.XXX,240,96,24096,61000000,18000000,72000000,240-96-XXXX,240-96-XXXX
24035XXXXXXXX,4670XXXXXXXX,74758151XXXXXXX,180.63.XXX.XXX,240,34,24034,72000000,92000000,62000000,240-34-XXXX,240-34-XXXX
24035XXXXXXXX,4670XXXXXXXX,82767144XXXXXXX,56.70.XXX.XXX,240,29,24029,94000000,50000000,60000000,240-29-XXXX,240-29-XXXX
24040XXXXXXXX,4670XXXXXXXX,24141263XXXXXXX,139.100.XXX.XXX,240,76,24076,87000000,43000000,62000000,240-76-XXXX,240-76-XXXX
24005XXXXXXXX,4670XXXXXXXX,75794487XXXXXXX,126.161.XXX.XXX,240,96,24096,37000000,33000000,67000000,240-96-XXXX,240-96-XXXX
24079XXXXXXXX,4670XXXXXXXX,28765426XXXXXXX,44.12.XXX.XXX,240,11,24011,47000000,91000000,68000000,240-11-XXXX,240-11-XXXX
24002XXXXXXXX,4670XXXXXXXX,49701698XXXXXXX,124.204.XXX.XXX,240,88,24088,35000000,94000000,72000000,240-88-XXXX,240-88-XXXX
24061XXXXXXXX,4670XXXXXXXX,73423499XXXXXXX,108.184.XXX.XXX,240,52,24052,19000000,62000000,60000000,240-52-XXXX,240-52-XXXX
24025XXXXXXXX,4670XXXXXXXX,21171270XXXXXXX,123.132.XXX.XXX,240,88,24088,82000000,90000000,58000000,240-88-XXXX,240-88-XXXX
24020XXXXXXXX,4670XXXXXXXX,94559328XXXXXXX,123.235.XXX.XXX,240,34,24034,77000000,39000000,43000000,240-34-XXXX,240-34-XXXX
24090XXXXXXXX,4670XXXXXXXX,58572809XXXXXXX,55.69.XXX.XXX,240,4,24004,39000000,60000000,52000000,240-04-XXXX,240-04-XXXX
24055XXXXXXXX,4670XXXXXXXX,37553949XXXXXXX,60.199.XXX.XXX,240,90,24090,61000000,11000000,83000000,240-90-XXXX,240-90-XXXX
24042XXXXXXXX,4670XXXXXXXX,80154276XXXXXXX,173.93.XXX.XXX,240,33,24033,57000000,80000000,67000000,240-33-XXXX,240-33-XXXX
24092XXXXXXXX,4670XXXXXXXX,17924151XXXXXXX,88.174.XXX.XXX,240,82,24082,23000000,73000000,67000000,240-82-XXXX,240-82-XXXX
24053XXXXXXXX,4670XXXXXXXX,14904820XXXXXXX,107.94.XXX.XXX,240,69,24069,56000000,16000000,36000000,240-69-XXXX,240-69-XXXX
24097XXXXXXXX,4670XXXXXXXX,87781263XXXXXXX,199.222.XXX.XXX,240,11,24011,35000000,43000000,50000000,240-11-XXXX,240-11-XXXX
24053XXXXXXXX,4670XXXXXXXX,51984921XXXXXXX,50.121.XXX.XXX,240,90,24090,93000000,39000000,12000000,240-90-XXXX,240-90-XXXX
24072XXXXXXXX,4670XXXXXXXX,17284229XXXXXXX,103.19.XXX.XXX,240,42,24042,70000000,72000000,52000000,240-42-XXXX,240-42-XXXX
24050XXXXXXXX,4670XXXXXXXX,54850244XXXXXXX,77.124.XXX.XXX,240,18,24018,82000000,70000000,67000000,240-18-XXXX,240-18-XXXX
24076XXXXXXXX,4670XXXXXXXX,58211127XXXXXXX,123.189.XXX.XXX,240,49,24049,96000000,19000000,46000000,240-49-XXXX,240-49-XXXX
24026XXXXXXXX,4670XXXXXXXX,81873738XXXXXXX,120.236.XXX.XXX,240,69,24069,97000000,47000000,35000000,240-69-XXXX,240-69-XXXX
24065XXXXXXXX,4670XXXXXXXX,63028485XXXXXXX,10.251.XXX.XXX,240,4,24004,17000000,33000000,72000000,240-04-XXXX,240-04-XXXX
24038XXXXXXXX,4670XXXXXXXX,70135859XXXXXXX,30.243.XXX.XXX,240,34,24034,72000000,14000000,71000000,240-34-XXXX,240-34-XXXX
24032XXXXXXXX,4670XXXXXXXX,46003983XXXXXXX,151.211.XXX.XXX,240,18,24018,55000000,62000000,92000000,240-18-XXXX,240-18-XXXX
24081XXXXXXXX,4670XXXXXXXX,76115853XXXXXXX,1.17.XXX.XXX,240,69,24069,67000000,83000000,67000000,240-69-XXXX,240-69-XXXX
24001XXXXXXXX,4670XXXXXXXX,62116140XXXXXXX,38.177.XXX.XXX,240,49,24049,30000000,10000000,34000000,240-49-XXXX,240-49-XXXX
24004XXXXXXXX,4670XXXXXXXX,67857524XXXXXXX,128.129.XXX.XXX,240,4,24004,19000000,76000000,13000000,240-04-XXXX,240-04-XXXX
24088XXXXXXXX,4670XXXXXXXX,61544881XXXXXXX,111.155.XXX.XXX,240,34,24034,64000000,99000000,42000000,240-34-XXXX,240-34-XXXX
24092XXXXXXXX,4670XXXXXXXX,17300752XXXXXXX,38.105.XXX.XXX,240,55,24055,70000000,43000000,23000000,240-55-XXXX,240-55-XXXX
24080XXXXXXXX,4670XXXXXXXX,91495585XXXXXXX,98.221.XXX.XXX,240,69,24069,68000000,41000000,37000000,240-69-XXXX,240-69-XXXX
24052XXXXXXXX,4670XXXXXXXX,42068609XXXXXXX,61.224.XXX.XXX,240,96,24096,91000000,91000000,97000000,240-96-XXXX,240-96-XXXX
24006XXXXXXXX,4670XXXXXXXX,64146082XXXXXXX,4.44.XXX.XXX,240,36,24036,84000000,57000000,34000000,240-36-XXXX,240-36-XXXX
24043XXXXXXXX,4670XXXXXXXX,58435847XXXXXXX,30.155.XXX.XXX,240,12,24012,20000000,68000000,91000000,240-12-XXXX,240-12-XXXX
24067XXXXXXXX,4670XXXXXXXX,78814124XXXXXXX,155.214.XXX.XXX,240,49,24049,29000000,19000000,92000000,240-49-XXXX,240-49-XXXX
24066XXXXXXXX,4670XXXXXXXX,37632483XXXXXXX,191.39.XXX.XXX,240,60,24060,62000000,89000000,22000000,240-60-XXXX,240-60-XXXX
24085XXXXXXXX,4670XXXXXXXX,96496479XXXXXXX,174.5.XXX.XXX,240,11,24011,16000000,71000000,21000000,240-11-XXXX,240-11-XXXX
24025XXXXXXXX,4670XXXXXXXX,27180211XXXXXXX,186.207.XXX.XXX,240,30,24030,38000000,37000000,83000000,240-30-XXXX,240-30-XXXX
24072XXXXXXXX,4670XXXXXXXX,82807475XXXXXXX,28.214.XXX.XXX,240,36,24036,85000000,24000000,58000000,240-36-XXXX,240-36-XXXX
24005XXXXXXXX,4670XXXXXXXX,26450146XXXXXXX,46.254.XXX.XXX,240,73,24073,42000000,16000000,72000000,240-73-XXXX,240-73-XXXX
24020XXXXXXXX,4670XXXXXXXX,16843270XXXXXXX,179.115.XXX.XXX,240,33,24033,57000000,53000000,83000000,240-33-XXXX,240-33-XXXX
24020XXXXXXXX,4670XXXXXXXX,60898521XXXXXXX,49.61.XXX.XXX,240,82,24082,63000000,43000000,64000000,240-82-XXXX,240-82-XXXX
24047XXXXXXXX,4670XXXXXXXX,48905083XXXXXXX,201.154.XXX.XXX,240,4,24004,42000000,60000000,72000000,240-04-XXXX,240-04-XXXX
24030XXXXXXXX,4670XXXXXXXX,85108248XXXXXXX,138.127.XXX.XXX,240,4,24004,42000000,42000000,41000000,240-04-XXXX,240-04-XXXX
24024XXXXXXXX,4670XXXXXXXX,11103882XXXXXXX,12.207.XXX.XXX,240,33,24033,36000000,14000000,44000000,240-33-XXXX,240-33-XXXX
24021XXXXXXXX,4670XXXXXXXX,60195845XXXXXXX,214.89.XXX.XXX,240,36,24036,96000000,15000000,18000000,240-36-XXXX,240-36-XXXX
24090XXXXXXXX,4670XXXXXXXX,57649737XXXXXXX,200.142.XXX.XXX,240,55,24055,51000000,21000000,12000000,240-55-XXXX,240-55-XXXX
24017XXXXXXXX,4670XXXXXXXX,94437589XXXXXXX,85.82.XXX.XXX,240,87,24087,34000000,77000000,90000000,240-87-XXXX,240-87-XXXX
24006XXXXXXXX,4670XXXXXXXX,95216932XXXXXXX,160.220.XXX.XXX,240,82,24082,50000000,44000000,79000000,240-82-XXXX,240-82-XXXX
24078XXXXXXXX,4670XXXXXXXX,67676782XXXXXXX,195.60.XXX.XXX,240,85,24085,31000000,89000000,32000000,240-85-XXXX,240-85-XXXX
24067XXXXXXXX,4670XXXXXXXX,98331926XXXXXXX,162.67.XXX.XXX,240,86,24086,37000000,39000000,59000000,240-86-XXXX,240-86-XXXX
24052XXXXXXXX,4670XXXXXXXX,13864833XXXXXXX,167.86.XXX.XXX,240,96,24096,82000000,41000000,83000000,240-96-XXXX,240-96-XXXX
24037XXXXXXXX,4670XXXXXXXX,85272275XXXXXXX,61.122.XXX.XXX,240,83,24083,32000000,55000000,92000000,240-83-XXXX,240-83-XXXX
24039XXXXXXXX,4670XXXXXXXX,42481948XXXXXXX,73.112.XXX.XXX,240,42,24042,52000000,40000000,88000000,240-42-XXXX,240-42-XXXX
24038XXXXXXXX,4670XXXXXXXX,90579137XXXXXXX,102.176.XXX.XXX,240,82,24082,34000000,42000000,47000000,240-82-XXXX,240-82-XXXX
24059XXXXXXXX,4670XXXXXXXX,82165475XXXXXXX,37.36.XXX.XXX,240,55,24055,62000000,12000000,19000000,240-55-XXXX,240-55-XXXX
24081XXXXXXXX,4670XXXXXXXX,10414537XXXXXXX,97.160.XXX.XXX,240,35,24035,75000000,90000000,11000000,240-35-XXXX,240-35-XXXX
24089XXXXXXXX,4670XXXXXXXX,24149913XXXXXXX,23.212.XXX.XXX,240,80,24080,34000000,84000000,89000000,240-80-XXXX,240-80-XXXX
24016XXXXXXXX,4670XXXXXXXX,22001898XXXXXXX,109.252.XXX.XXX,240,46,24046,90000000,15000000,33000000,240-46-XXXX,240-46-XXXX
24053XXXXXXXX,4670XXXXXXXX,58385924XXXXXXX,74.50.XXX.XXX,240,82,24082,91000000,48000000,66000000,240-82-XXXX,240-82-XXXX
24075XXXXXXXX,4670XXXXXXXX,18806937XXXXXXX,62.33.XXX.XXX,240,36,24036,63000000,33000000,87000000,240-36-XXXX,240-36-XXXX
24006XXXXXXXX,4670XXXXXXXX,39417635XXXXXXX,7.39.XXX.XXX,240,73,24073,62000000,95000000,38000000,240-73-XXXX,240-73-XXXX
24083XXXXXXXX,4670XXXXXXXX,39928911XXXXXXX,158.58.XXX.XXX,240,49,24049,73000000,97000000,85000000,240-49-XXXX,240-49-XXXX
24084XXXXXXXX,4670XXXXXXXX,90244639XXXXXXX,157.169.XXX.XXX,240,98,24098,17000000,94000000,26000000,240-98-XXXX,240-98-XXXX
24045XXXXXXXX,4670XXXXXXXX,25593050XXXXXXX,134.33.XXX.XXX,240,11,24011,38000000,67000000,30000000,240-11-XXXX,240-11-XXXX
24058XXXXXXXX,4670XXXXXXXX,48668850XXXXXXX,52.95.XXX.XXX,240,82,24082,46000000,87000000,28000000,240-82-XXXX,240-82-XXXX
24051XXXXXXXX,4670XXXXXXXX,62708794XXXXXXX,180.69.XXX.XXX,240,5,24005,25000000,45000000,56000000,240-05-XXXX,240-05-XXXX
24099XXXXXXXX,4670XXXXXXXX,44823185XXXXXXX,52.239.XXX.XXX,240,18,24018,54000000,54000000,79000000,240-18-XXXX,240-18-XXXX
24078XXXXXXXX,4670XXXXXXXX,91296810XXXXXXX,221.150.XXX.XXX,240,4,24004,59000000,68000000,12000000,240-04-XXXX,240-04-XXXX
24014XXXXXXXX,4670XXXXXXXX,69558607XXXXXXX,132.150.XXX.XXX,240,90,24090,38000000,28000000,19000000,240-90-XXXX,240-90-XXXX
24057XXXXXXXX,4670XXXXXXXX,77632972XXXXXXX,33.184.XXX.XXX,240,30,24030,19000000,96000000,23000000,240-30-XXXX,240-30-XXXX
24008XXXXXXXX,4670XXXXXXXX,13972440XXXXXXX,114.217.XXX.XXX,240,82,24082,27000000,43000000,11000000,240-82-XXXX,240-82-XXXX
24000XXXXXXXX,4670XXXXXXXX,15264743XXXXXXX,187.207.XXX.XXX,240,48,24048,31000000,91000000,23000000,240-48-XXXX,240-48-XXXX
24093XXXXXXXX,4670XXXXXXXX,98275361XXXXXXX,32.26.XXX.XXX,240,88,24088,37000000,42000000,85000000,240-88-XXXX,240-88-XXXX
24012XXXXXXXX,4670XXXXXXXX,10751347XXXXXXX,153.123.XXX.XXX,240,12,24012,97000000,20000000,21000000,240-12-XXXX,240-12-XXXX
24093XXXXXXXX,4670XXXXXXXX,25028904XXXXXXX,215.92.XXX.XXX,240,29,24029,74000000,66000000,63000000,240-29-XXXX,240-29-XXXX
24082XXXXXXXX,4670XXXXXXXX,84120987XXXXXXX,76.7.XXX.XXX,240,20,24020,52000000,27000000,47000000,240-20-XXXX,240-20-XXXX
24042XXXXXXXX,4670XXXXXXXX,73950070XXXXXXX,83.82.XXX.XXX,240,12,24012,53000000,50000000,47000000,240-12-XXXX,240-12-XXXX
24097XXXXXXXX,4670XXXXXXXX,80694244XXXXXXX,26.221.XXX.XXX,240,80,24080,94000000,26000000,44000000,240-80-XXXX,240-80-XXXX
24051XXXXXXXX,4670XXXXXXXX,29007258XXXXXXX,43.131.XXX.XXX,240,69,24069,55000000,55000000,60000000,240-69-XXXX,240-69-XXXX
24082XXXXXXXX,4670XXXXXXXX,85915818XXXXXXX,50.60.XXX.XXX,240,33,24033,85000000,92000000,84000000,240-33-XXXX,240-33-XXXX
24092XXXXXXXX,4670XXXXXXXX,93308505XXXXXXX,62.195.XXX.XXX,240,85,24085,39000000,42000000,77000000,240-85-XXXX,240-85-XXXX
24066XXXXXXXX,4670XXXXXXXX,11753896XXXXXXX,90.253.XXX.XXX,240,46,24046,95000000,99000000,15000000,240-46-XXXX,240-46-XXXX
24093XXXXXXXX,4670XXXXXXXX,13589662XXXXXXX,110.95.XXX.XXX,240,76,24076,74000000,93000000,54000000,240-76-XXXX,240-76-XXXX
24096XXXXXXXX,4670XXXXXXXX,46429637XXXXXXX,134.207.XXX.XXX,240,93,24093,48000000,92000000,83000000,240-93-XXXX,240-93-XXXX
24072XXXXXXXX,4670XXXXXXXX,17623149XXXXXXX,18.164.XXX.XXX,240,94,24094,72000000,59000000,14000000,240-94-XXXX,240-94-XXXX
24033XXXXXXXX,4670XXXXXXXX,69559332XXXXXXX,38.125.XXX.XXX,240,29,24029,27000000,29000000,92000000,240-29-XXXX,240-29-XXXX
24077XXXXXXXX,4670XXXXXXXX,39747974XXXXXXX,153.226.XXX.XXX,240,18,24018,51000000,35000000,82000000,240-18-XXXX,240-18-XXXX
24049XXXXXXXX,4670XXXXXXXX,45517298XXXXXXX,160.50.XXX.XXX,240,29,24029,10000000,93000000,43000000,240-29-XXXX,240-29-XXXX
24070XXXXXXXX,4670XXXXXXXX,58843212XXXXXXX,106.15.XXX.XXX,240,52,24052,70000000,57000000,17000000,240-52-XXXX,240-52-XXXX
24048XXXXXXXX,4670XXXXXXXX,81143995XXXXXXX,152.147.XXX.XXX,240,96,24096,33000000,46000000,59000000,240-96-XXXX,240-96-XXXX
24073XXXXXXXX,4670XXXXXXXX,32196274XXXXXXX,128.189.XXX.XXX,240,69,24069,99000000,16000000,95000000,240-69-XXXX,240-69-XXXX
24026XXXXXXXX,4670XXXXXXXX,99175387XXXXXXX,28.218.XXX.XXX,240,49,24049,95000000,34000000,48000000,240-49-XXXX,240-49-XXXX
24004XXXXXXXX,4670XXXXXXXX,57858650XXXXXXX,35.125.XXX.XXX,240,83,24083,12000000,92000000,70000000,240-83-XXXX,240-83-XXXX
24040XXXXXXXX,4670XXXXXXXX,75724554XXXXXXX,48.141.XXX.XXX,240,83,24083,81000000,10000000,77000000,240-83-XXXX,240-83-XXXX
24090XXXXXXXX,4670XXXXXXXX,10226866XXXXXXX,179.181.XXX.XXX,240,85,24085,12000000,48000000,70000000,240-85-XXXX,240-85-XXXX
24072XXXXXXXX,4670XXXXXXXX,83253294XXXXXXX,156.209.XXX.XXX,240,18,24018,37000000,41000000,87000000,240-18-XXXX,240-18-XXXX
24064XXXXXXXX,4670XXXXXXXX,80670785XXXXXXX,15.147.XXX.XXX,240,29,24029,54000000,65000000,54000000,240-29-XXXX,240-29-XXXX
24084XXXXXXXX,4670XXXXXXXX,86723781XXXXXXX,187.172.XXX.XXX,240,20,24020,28000000,48000000,95000000,240-20-XXXX,240-20-XXXX
24062XXXXXXXX,4670XXXXXXXX,22519654XXXXXXX,75.114.XXX.XXX,240,11,24011,76000000,90000000,65000000,240-11-XXXX,240-11-XXXX
24000XXXXXXXX,4670XXXXXXXX,30169691XXXXXXX,192.95.XXX.XXX,240,42,24042,55000000,65000000,16000000,240-42-XXXX,240-42-XXXX
24015XXXXXXXX,4670XXXXXXXX,90282791XXXXXXX,210.143.XXX.XXX,240,82,24082,24000000,35000000,39000000,240-82-XXXX,240-82-XXXX
24091XXXXXXXX,4670XXXXXXXX,77286962XXXXXXX,109.100.XXX.XXX,240,34,24034,39000000,64000000,71000000,240-34-XXXX,240-34-XXXX
24035XXXXXXXX,4670XXXXXXXX,18341487XXXXXXX,201.8.XXX.XXX,240,36,24036,44000000,68000000,17000000,240-36-XXXX,240-36-XXXX
24038XXXXXXXX,4670XXXXXXXX,36767272XXXXXXX,99.163.XXX.XXX,240,90,24090,90000000,87000000,40000000,240-90-XXXX,240-90-XXXX
24056XXXXXXXX,4670XXXXXXXX,64949222XXXXXXX,30.223.XXX.XXX,240,82,24082,73000000,35000000,72000000,240-82-XXXX,240-82-XXXX
24067XXXXXXXX,4670XXXXXXXX,70795143XXXXXXX,126.62.XXX.XXX,240,98,24098,37000000,63000000,74000000,240-98-XXXX,240-98-XXXX
24070XXXXXXXX,4670XXXXXXXX,98984638XXXXXXX,222.186.XXX.XXX,240,4,24004,91000000,16000000,39000000,240-04-XXXX,240-04-XXXX
24003XXXXXXXX,4670XXXXXXXX,96001333XXXXXXX,55.162.XXX.XXX,240,90,24090,85000000,37000000,56000000,240-90-XXXX,240-90-XXXX
24054XXXXXXXX,4670XXXXXXXX,26933313XXXXXXX,122.179.XXX.XXX,240,90,24090,21000000,77000000,34000000,240-90-XXXX,240-90-XXXX
24053XXXXXXXX,4670XXXXXXXX,82033299XXXXXXX,129.129.XXX.XXX,240,46,24046,48000000,57000000,32000000,240-46-XXXX,240-46-XXXX
24007XXXXXXXX,4670XXXXXXXX,41647853XXXXXXX,5.110.XXX.XXX,240,11,24011,90000000,20000000,55000000,240-11-XXXX,240-11-XXXX
24095XXXXXXXX,4670XXXXXXXX,82705234XXXXXXX,58.177.XXX.XXX,240,55,24055,15000000,49000000,70000000,240-55-XXXX,240-55-XXXX
24083XXXXXXXX,4670XXXXXXXX,42246183XXXXXXX,84.198.XXX.XXX,240,85,24085,27000000,42000000,97000000,240-85-XXXX,240-85-XXXX
24077XXXXXXXX,4670XXXXXXXX,31847475XXXXXXX,34.71.XXX.XXX,240,82,24082,26000000,53000000,92000000,240-82-XXXX,240-82-XXXX
24044XXXXXXXX,4670XXXXXXXX,20115596XXXXXXX,150.221.XXX.XXX,240,83,24083,83000000,32000000,65000000,240-83-XXXX,240-83-XXXX
24056XXXXXXXX,4670XXXXXXXX,94674363XXXXXXX,188.173.XXX.XXX,240,88,24088,67000000,18000000,27000000,240-88-XXXX,240-88-XXXX
24035XXXXXXXX,4670XXXXXXXX,41966844XXXXXXX,113.88.XXX.XXX,240,36,24036,67000000,89000000,60000000,240-36-XXXX,240-36-XXXX
24057XXXXXXXX,4670XXXXXXXX,48352514XXXXXXX,10.4.XXX.XXX,240,84,24084,47000000,59000000,57000000,240-84-XXXX,240-84-XXXX
24031XXXXXXXX,4670XXXXXXXX,25701804XXXXXXX,191.202.XXX.XXX,240,76,24076,72000000,66000000,38000000,240-76-XXXX,240-76-XXXX
24030XXXXXXXX,4670XXXXXXXX,65618582XXXXXXX,24.202.XXX.XXX,240,29,24029,83000000,99000000,43000000,240-29-XXXX,240-29-XXXX
24066XXXXXXXX,4670XXXXXXXX,72245135XXXXXXX,61.80.XXX.XXX,240,36,24036,82000000,60000000,36000000,240-36-XXXX,240-36-XXXX
24045XXXXXXXX,4670XXXXXXXX,86153569XXXXXXX,143.159.XXX.XXX,240,84,24084,54000000,80000000,24000000,240-84-XXXX,240-84-XXXX
24019XXXXXXXX,4670XXXXXXXX,63002782XXXXXXX,222.171.XXX.XXX,240,85,24085,16000000,90000000,68000000,240-85-XXXX,240-85-XXXX
24063XXXXXXXX,4670XXXXXXXX,73286129XXXXXXX,84.230.XXX.XXX,240,48,24048,25000000,22000000,78000000,240-48-XXXX,240-48-XXXX
24063XXXXXXXX,4670XXXXXXXX,60642746XXXXXXX,41.100.XXX.XXX,240,90,24090,14000000,13000000,25000000,240-90-XXXX,240-90-XXXX
24058XXXXXXXX,4670XXXXXXXX,80755674XXXXXXX,134.120.XXX.XXX,240,49,24049,56000000,49000000,61000000,240-49-XXXX,240-49-XXXX
24029XXXXXXXX,4670XXXXXXXX,59661751XXXXXXX,37.10.XXX.XXX,240,12,24012,42000000,42000000,61000000,240-12-XXXX,240-12-XXXX
24028XXXXXXXX,4670XXXXXXXX,21452938XXXXXXX,51.83.XXX.XXX,240,35,24035,16000000,66000000,31000000,240-35-XXXX,240-35-XXXX
24093XXXXXXXX,4670XXXXXXXX,58363032XXXXXXX,33.110.XXX.XXX,240,4,24004,70000000,81000000,94000000,240-04-XXXX,240-04-XXXX
24032XXXXXXXX,4670XXXXXXXX,59447284XXXXXXX,98.14.XXX.XXX,240,34,24034,62000000,71000000,75000000,240-34-XXXX,240-34-XXXX
24004XXXXXXXX,4670XXXXXXXX,49912253XXXXXXX,178.137.XXX.XXX,240,20,24020,82000000,11000000,95000000,240-20-XXXX,240-20-XXXX
24035XXXXXXXX,4670XXXXXXXX,31538974XXXXXXX,175.119.XXX.XXX,240,36,24036,81000000,92000000,56000000,240-36-XXXX,240-36-XXXX
24002XXXXXXXX,4670XXXXXXXX,35244858XXXXXXX,194.196.XXX.XXX,240,87,24087,41000000,62000000,38000000,240-87-XXXX,240-87-XXXX
24060XXXXXXXX,4670XXXXXXXX,88900318XXXXXXX,147.103.XXX.XXX,240,87,24087,98000000,30000000,61000000,240-87-XXXX,240-87-XXXX
24073XXXXXXXX,4670XXXXXXXX,84502565XXXXXXX,143.153.XXX.XXX,240,29,24029,48000000,76000000,35000000,240-29-XXXX,240-29-XXXX
24031XXXXXXXX,4670XXXXXXXX,12558839XXXXXXX,131.32.XXX.XXX,240,60,24060,61000000,12000000,36000000,240-60-XXXX,240-60-XXXX
24068XXXXXXXX,4670XXXXXXXX,74433818XXXXXXX,62.68.XXX.XXX,240,25,24025,20000000,40000000,72000000,240-25-XXXX,240-25-XXXX
24010XXXXXXXX,4670XXXXXXXX,45136315XXXXXXX,100.55.XXX.XXX,240,90,24090,30000000,58000000,12000000,240-90-XXXX,240-90-XXXX
24006XXXXXXXX,4670XXXXXXXX,12884127XXXXXXX,124.190.XXX.XXX,240,11,24011,75000000,51000000,29000000,240-11-XXXX,240-11-XXXX
24096XXXXXXXX,4670XXXXXXXX,64430607XXXXXXX,124.46.XXX.XXX,240,11,24011,88000000,98000000,58000000,240-11-XXXX,240-11-XXXX
24025XXXXXXXX,4670XXXXXXXX,98021528XXXXXXX,139.153.XXX.XXX,240,60,24060,78000000,82000000,34000000,240-60-XXXX,240-60-XXXX
24037XXXXXXXX,4670XXXXXXXX,14569708XXXXXXX,145.115.XXX.XXX,240,29,24029,41000000,10000000,11000000,240-29-XXXX,240-29-XXXX
24078XXXXXXXX,4670XXXXXXXX,70299191XXXXXXX,77.65.XXX.XXX,240,20,24020,11000000,84000000,78000000,240-20-XXXX,240-20-XXXX
24072XXXXXXXX,4670XXXXXXXX,88869411XXXXXXX,90.132.XXX.XXX,240,95,24095,42000000,72000000,54000000,240-95-XXXX,240-95-XXXX
24021XXXXXXXX,4670XXXXXXXX,84439380XXXXXXX,145.149.XXX.XXX,240,52,24052,99000000,75000000,84000000,240-52-XXXX,240-52-XXXX
24004XXXXXXXX,4670XXXXXXXX,20323830XXXXXXX,122.139.XXX.XXX,240,25,24025,78000000,41000000,91000000,240-25-XXXX,240-25-XXXX
24011XXXXXXXX,4670XXXXXXXX,50600647XXXXXXX,78.99.XXX.XXX,240,34,24034,50000000,27000000,60000000,240-34-XXXX,240-34-XXXX
24080XXXXXXXX,4670XXXXXXXX,48966099XXXXXXX,84.198.XXX.XXX,240,82,24082,63000000,52000000,35000000,240-82-XXXX,240-82-XXXX
24082XXXXXXXX,4670XXXXXXXX,63619011XXXXXXX,116.154.XXX.XXX,240,60,24060,22000000,94000000,80000000,240-60-XXXX,240-60-XXXX
24051XXXXXXXX,4670XXXXXXXX,29313971XXXXXXX,190.189.XXX.XXX,240,85,24085,97000000,94000000,79000000,240-85-XXXX,240-85-XXXX
24086XXXXXXXX,4670XXXXXXXX,39774692XXXXXXX,149.10.XXX.XXX,240,96,24096,88000000,10000000,39000000,240-96-XXXX,240-96-XXXX
24086XXXXXXXX,4670XXXXXXXX,16431382XXXXXXX,7.206.XXX.XXX,240,33,24033,84000000,92000000,78000000,240-33-XXXX,240-33-XXXX
24094XXXXXXXX,4670XXXXXXXX,46579684XXXXXXX,204.25.XXX.XXX,240,60,24060,46000000,10000000,92000000,240-60-XXXX,240-60-XXXX
24008XXXXXXXX,4670XXXXXXXX,95560009XXXXXXX,52.117.XXX.XXX,240,80,24080,92000000,44000000,57000000,240-80-XXXX,240-80-XXXX
24033XXXXXXXX,4670XXXXXXXX,69578797XXXXXXX,60.112.XXX.XXX,240,82,24082,98000000,75000000,66000000,240-82-XXXX,240-82-XXXX
24030XXXXXXXX,4670XXXXXXXX,51649780XXXXXXX,111.251.XXX.XXX,240,34,24034,55000000,58000000,40000000,240-34-XXXX,240-34-XXXX
24079XXXXXXXX,4670XXXXXXXX,39445193XXXXXXX,101.87.XXX.XXX,240,34,24034,84000000,62000000,17000000,240-34-XXXX,240-34-XXXX
24058XXXXXXXX,4670XXXXXXXX,44446477XXXXXXX,144.93.XXX.XXX,240,34,24034,86000000,11000000,36000000,240-34-XXXX,240-34-XXXX
24050XXXXXXXX,4670XXXXXXXX,85127313XXXXXXX,37.7.XXX.XXX,240,29,24029,21000000,19000000,71000000,240-29-XXXX,240-29-XXXX
24007XXXXXXXX,4670XXXXXXXX,84969984XXXXXXX,150.25.XXX.XXX,240,42,24042,63000000,86000000,35000000,240-42-XXXX,240-42-XXXX
24085XXXXXXXX,4670XXXXXXXX,54793043XXXXXXX,87.160.XXX.XXX,240,73,24073,75000000,79000000,79000000,240-73-XXXX,240-73-XXXX
24084XXXXXXXX,4670XXXXXXXX,86327909XXXXXXX,52.46.XXX.XXX,240,86,24086,69000000,77000000,48000000,240-86-XXXX,240-86-XXXX
24060XXXXXXXX,4670XXXXXXXX,49211811XXXXXXX,30.244.XXX.XXX,240,5,24005,30000000,38000000,17000000,240-05-XXXX,240-05-XXXX
24073XXXXXXXX,4670XXXXXXXX,94498409XXXXXXX,74.171.XXX.XXX,240,30,24030,56000000,50000000,66000000,240-30-XXXX,240-30-XXXX
24083XXXXXXXX,4670XXXXXXXX,67050738XXXXXXX,155.158.XXX.XXX,240,76,24076,13000000,68000000,49000000,240-76-XXXX,240-76-XXXX
24060XXXXXXXX,4670XXXXXXXX,79243062XXXXXXX,33.127.XXX.XXX,240,52,24052,51000000,76000000,53000000,240-52-XXXX,240-52-XXXX
24056XXXXXXXX,4670XXXXXXXX,56872098XXXXXXX,185.21.XXX.XXX,240,36,24036,64000000,93000000,88000000,240-36-XXXX,240-36-XXXX
24023XXXXXXXX,4670XXXXXXXX,61683875XXXXXXX,3.246.XXX.XXX,240,18,24018,10000000,62000000,75000000,240-18-XXXX,240-18-XXXX
24010XXXXXXXX,4670XXXXXXXX,54748984XXXXXXX,197.128.XXX.XXX,240,94,24094,84000000,75000000,62000000,240-94-XXXX,240-94-XXXX
24073XXXXXXXX,4670XXXXXXXX,18805700XXXXXXX,212.54.XXX.XXX,240,29,24029,84000000,78000000,12000000,240-29-XXXX,240-29-XXXX
